link,nome_anuncio,desc,orig_preco,preco,categoria,modelo,marca,tipo_carro,ano,quilometragem,cilindrada,combustivel,gnv,cambio,cor,portas,fim_placa,direcao,airbag,alarme,ar_condicionado,trava_eletrica,vidro_eletrico,som,sensor_re,camera_re,blindado,estado
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-fire-1254488252,Fiat uno mille fire,Ano: 2001 Motor fire  Duas portas  Wpp:,,R$ 9.000,"Carros, vans e utilitários",FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P,FIAT,4.0,2001,140000,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-valor-negociavel-1254431607,Vendo (valor negociável ),Peugeot 206 1.4  Modelo 2008  Todo em dias e funcionando tudo normal,,R$ 8.000,"Carros, vans e utilitários",PEUGEOT 206 SW PRESENCE 1.6/1.6 FLEX 16V 5P,PEUGEOT,,2008,136000,1.6,2.0,0.0,,0.0,1.0,,,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/tapete-original-prisma-2013-1254393274,Tapete original PRISMA 2013,Tapete em bom estado de conservação.,,R$ 180,"Carros, vans e utilitários",CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,CHEVROLET,7.0,2013,1815510,,,0.0,,,,,,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/pampa-1254389070,Pampa,pampa ano 1989 direção hidráulica  completa  vendo ou troco,,R$ 8.000,"Carros, vans e utilitários",FORD PAMPA GL 1.6/ 1.8,FORD,6.0,1989,222378,1.6,0.0,0.0,0.0,1.0,0.0,2,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/gol-96-1254337544,Gol 96,Vendo gol bola 96 com poucos detalhes a fazer,,R$ 7.000,"Carros, vans e utilitários",VOLKSWAGEN GOL 1000 MI 2P / 1000I (ÁLCOOL),VOLKSWAGEN,4.0,1996,100000,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-expression-1-6-manual-flex-completo-prata-2012-wj-veiculos-1254121031,RENAULT SANDERO EXPRESSION 1.6 MANUAL FLEX COMPLETO PRATA 2012. WJ VEÍCULOS.,"Renault SANDERO EXPRESSION Motor 1.6 Manual Flex Completo Prata 2011/2012. Contato: (86)... ver número_William. WJ VEÍCULOS, localizada na Av. Barão de Gurguéia N. 2216 Zona Sul Bairro: Vermelha Teresina-Pi.",,R$ 0,"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,RENAULT,4.0,2012,150000,1.6,2.0,0.0,0.0,2.0,1.0,5,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/classic-2010-troco-em-moto-1254060096,Classic 2010 troco em Moto,Todo em Dias até 2024 Placa Mercosul Som Ar Fume,,R$ 0,"Carros, vans e utilitários",CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,CHEVROLET,7.0,2010,140000,1.0,2.0,0.0,0.0,0.0,1.0,2,1.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-captur-top-de-linha-2020-troco-por-pix-1254042219,Vendo CAPTUR top de linha 2020 troco por pix,Vendo captur top de linha 2020  Financio aceito outros veículos na negociação,,R$ 85,"Carros, vans e utilitários",RENAULT CAPTUR INTENSE 2.0 16V FLEX 5P AUT.,RENAULT,9.0,2020,40,,0.0,0.0,1.0,1.0,1.0,1,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/gol-96-para-levar-hoje-1253939726,GOL 96 PARA LEVAR HOJE,GOL ANO 96 COMPLETO TODA DOCUMENTAÇÃO OK POSSUÍ DUT E RECIBO SEM DÉBITOS  SÓ NO PONTO DE TRANSFERÊNCIA   ABERTO A NEGOCIAÇÃO,,R$ 8.500,"Carros, vans e utilitários",VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VOLKSWAGEN,4.0,1996,270000,1.0,2.0,0.0,0.0,1.0,0.0,1,1.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-um-corsa-wind-1253789367,Vendo um Corsa Wind,"Vendo um Corsa ano 96,sem restrição,sem multas,em dias ,quitado!",,R$ 9.000,"Carros, vans e utilitários",CHEVROLET CORSA WIND 1.0 MPFI / EFI 2P,CHEVROLET,4.0,1996,22891,1.0,0.0,0.0,0.0,1.0,0.0,3,1.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-elba-1995-em-dias-1253569864,Fiat Elba 1995 Em dias,"Fiat Elba 1995 Em dias, no ponto de transferir. CONTATO: 86 ... ver número 86 9... ver número",,R$ 6.200,"Carros, vans e utilitários",FIAT ELBA WEEKEND 1.5 I.E. 2P E 4P,FIAT,9.0,1995,1,1.5,0.0,0.0,0.0,1.0,1.0,6,1.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-pegeout-207-passion-xr-1-4-1253461246,vendo pegeout 207 passion Xr 1.4,PEGOUT 207 PASSION XR FLEX 1.4 16v 2011/2012 Serviços a fazer  Rolamentos e suspensão traseira  Bomba de combustível  Descarbonização,R$ 10.000,R$ 7.000,"Carros, vans e utilitários",PEUGEOT 207 SEDAN PASSION XS 1.6 FLEX 16V 4P,PEUGEOT,7.0,2012,212000,1.6,2.0,0.0,0.0,2.0,1.0,7,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/classic-em-dias-no-ponto-de-transferir-1253314567,Clássic em dias no ponto de transferir,Classic,,R$ 0,"Carros, vans e utilitários",CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,CHEVROLET,7.0,2015,92000,,,0.0,0.0,4.0,1.0,,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/par-de-lampadas-h7-original-1253247496,Par de lâmpadas h7 original,Lâmpadas originais Philips,,R$ 70,"Carros, vans e utilitários",CHEVROLET CAPTIVA SPORT AWD 3.0 V6 24V 268CV,CHEVROLET,,2014,200000,,2.0,0.0,1.0,,,,,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vw-up-1-0-manual-flex-completo-vermelho-2017-wj-veiculos-1253017829,VW UP 1.0 MANUAL FLEX COMPLETO VERMELHO 2017. WJ VEÍCULOS.,"VW UP Motor 1.0 Manual Flex Completo Vermelho 2017. Contato: (86)... ver número_William. WJ VEÍCULOS, localizada na Av. Barão de Gurguéia N. 2216 Zona Sul Bairro: Vermelha Teresina-Pi.",,R$ 0,"Carros, vans e utilitários",VOLKSWAGEN UP! TAKE 1.0 TOTAL FLEX 12V 5P,VOLKSWAGEN,4.0,2017,103000,1.0,2.0,0.0,0.0,3.0,1.0,5,2.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/s10-1252929866,S10,"Vendo S10, ano 97! Cabine dupla! Em dias",,R$ 28,"Carros, vans e utilitários",CHEVROLET S10 BLAZER DLX 2.5 DIESEL TURBO,CHEVROLET,6.0,1997,100,2.0 - 2.9,3.0,0.0,0.0,5.0,1.0,3,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-renault-clio-r-9-000-1252895037,Vendo Renault Clio R$ 9.000,"Vendo carro Renault Clio, sem ar, isento de ipva (2005) Valor R$ 9.000 (Nove mil reais)",,R$ 9.000,"Carros, vans e utilitários",RENAULT CLIO PRIVILÈGE HI-FLEX 1.6 16V 5P,RENAULT,7.0,2005,170000,1.6,2.0,0.0,0.0,4.0,1.0,9,1.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/cruze-ltz-1-4-turbo-2019-2019-1252859660,Cruze ltz 1.4 turbo 2019/2019,Completo Recebemos seu carro de entrada Carta de crédito,,R$ 0,"Carros, vans e utilitários",CHEVROLET CRUZE LTZ 1.4 16V TURBO FLEX 4P AUT.,CHEVROLET,7.0,2019,90000,1.4,2.0,0.0,1.0,0.0,1.0,4,2.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/alugo-amarok-por-diaria-semana-e-mes-1252832216,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,pi,
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/hilux-1994-4x2-2-4-diesel-1252564256,Hilux 1994 4X2 2.4 Diesel,Hilux 1994 2.4 4x2 diesel,R$ 25.000,R$ 0,"Carros, vans e utilitários",TOYOTA HILUX CD 4X2 2.4 DIESEL,TOYOTA,6.0,1995,0,2.0 - 2.9,3.0,0.0,0.0,2.0,1.0,,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/celta-branco-1252463341,"Celta, branco",veículo revisado ano 2012,,R$ 8.500,"Carros, vans e utilitários",CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,CHEVROLET,4.0,2012,150000,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-fire-1-0-manual-flex-branco-2016-wj-veiculos-1252338342,FIAT PALIO FIRE 1.0 MANUAL FLEX BRANCO 2016. WJ VEÍCULOS.,"Fiat PALIO Fire Motor 1.0 Manual Flex Branco 2016/2016. Contato: (86)... ver número_William. WJ VEÍCULOS, localizada na Av. Barão de Gurguéia N. 2216 Zona Sul Bairro: Vermelha Teresina-Pi.",,R$ 0,"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,4.0,2016,130000,1.0,2.0,0.0,0.0,1.0,1.0,5,1.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-1-0-manual-flex-completo-prata-2022-wj-veiculos-1252338203,FIAT ARGO 1.0 MANUAL FLEX COMPLETO PRATA 2022. WJ VEÍCULOS.,"Fiat ARGO Motor 1.0 Manual Flex Completo Prata 2021/2022 com apenas 47.000km rodados. Quitado e Todo Revisado. Contato: (86)... ver número_William. WJ VEÍCULOS, localizada na Av. Barão de Gurguéia N. 2216 Zona Sul Bairro: Vermelha Teresina-Pi.",,R$ 0,"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,4.0,2022,47000,1.0,2.0,0.0,0.0,2.0,1.0,5,2.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-s10-ltz-1252276659,Vendo S10 LTZ,S10 LTZ Ano 2014  Contato,,R$ 125,"Carros, vans e utilitários",CHEVROLET S10 PICK-UP LTZ 2.8 TDI 4X4 CD DIES.AUT,CHEVROLET,,2014,258,,3.0,0.0,1.0,2.0,1.0,,,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/gol-ano-2001-1252262193,Gol ano 2001,"Gol em ótimo estado de conservação. Motor feito agora, 4 pneus novos.",,R$ 7.500,"Carros, vans e utilitários",VOLKSWAGEN GOL 1.0 PLUS 16V 4P,VOLKSWAGEN,4.0,2001,90000,1.0,0.0,0.0,0.0,,1.0,,,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-celta-2004-1252259803,Vendo celta 2004,"Vendo um celta 2004 básico, motor 100% caixa de marcha 100%, suspensão boa. Carro atrasado, tem Dut na mão. Carro ótimo, valor 6500, placa do maramhão. Qualquer coisa chama no zap 869... ver número P INTERIOR OU PARA QUEM SABE RODAR NA CIDADE. NÃO FAÇO TROCAS SÓ VENDA.",,R$ 6.500,"Carros, vans e utilitários",CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 5P,CHEVROLET,4.0,2004,200000,1.0,0.0,0.0,0.0,3.0,1.0,5,1.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/carro-a-venda-repasse-interior-1254446123,Carro a venda - repasse - interior,"Carro com problemas mecânicos, excesso de multas e restrições outras.",,R$ 5.000,"Carros, vans e utilitários",FIAT LINEA ABSOLUTE 1.9/1.8 FLEX DUALOGIC 4P,FIAT,7.0,2010,45,1.9,2.0,0.0,1.0,2.0,1.0,9,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/celta-2001-1-0-1252207145,Celta 2001 1.0,"Vendo Celta 2001 1.0 vidro elétrico, documento no ponto de transferência. Interessado falar no zap : 86 ... ver número  +falar com Arnon no zap: 86 9834-7893",R$ 11.000,R$ 8.500,"Carros, vans e utilitários",CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,CHEVROLET,,2001,10000,1.0,0.0,0.0,0.0,0.0,0.0,7,,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-way-1-0-manual-flex-completo-branco-2015-wj-veiculos-1252156560,FIAT PALIO WAY 1.0 MANUAL FLEX COMPLETO BRANCO 2015. WJ VEÍCULOS.,"Fiat PALIO WAY Motor 1.0 Manual Flex Completo Branco 2014/2015. Contato: (86)... ver número_William. WJ VEÍCULOS, localizada na Av. Barão de Gurguéia N. 2216 Zona Sul Bairro: Vermelha Teresina-Pi.",,R$ 0,"Carros, vans e utilitários",FIAT PALIO WAY 1.0 FIRE FLEX 8V 5P,FIAT,4.0,2015,75545,1.0,2.0,0.0,0.0,1.0,1.0,5,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-manual-flex-completo-branco-2018-wj-veiculos-1252142118,FORD KA 1.0 MANUAL FLEX COMPLETO BRANCO 2018. WJ VEÍCULOS.,"Ford KA Motor 1.0 Manual Flex Completo Branco 2017/2018. Contato: (86)... ver número_William. WJ VEÍCULOS, localizada na Av. Barão de Gurguéia N. 2216 Zona Sul Bairro: Vermelha Teresina-Pi.",,R$ 0,"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,4.0,2018,129000,1.0,2.0,0.0,0.0,1.0,1.0,5,2.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-el-1-0-manual-flex-completo-branco-2016-wj-veiculos-1252139422,FIAT SIENA ÉL 1.0 MANUAL FLEX COMPLETO BRANCO 2016. WJ VEÍCULOS.,"Fiat SIENA EL Motor 1.0 Manual Flex Completo Branco 2015/2016. Contato: (86)... ver número_William. WJ VEÍCULOS, localizada na Av. Barão de Gurguéia N. 2216 Zona Sul Bairro: Vermelha Teresina-Pi.",,R$ 0,"Carros, vans e utilitários",FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,7.0,2016,75186,1.0,2.0,0.0,0.0,1.0,1.0,5,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-gli-automatico-flex-completo-marron-metalico-2018-wj-veiculos-1252136469,TOYOTA COROLLA GLI AUTOMÁTICO FLEX COMPLETO MARRON METÁLICO 2018. WJ VEÍCULOS.,"Toyota COROLLA GLI Automático Flex Completo Marron Metálico 2017/2018 com apenas 72.000km rodados. Quitado e com TODAS AS REVISÕES NA AUTORIZADA. ÚNICA DONA!. Contato: (86)... ver número_William. WJ VEÍCULOS, localizada na Av. Barão de Gurguéia N. 2216 Zona Sul Bairro: Vermelha Teresina-Pi.",,R$ 0,"Carros, vans e utilitários",TOYOTA COROLLA GLI 1.8 FLEX 16V AUT.,TOYOTA,7.0,2018,72000,,2.0,0.0,1.0,9.0,,5,2.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vw-voyage-1-6-manual-flex-completo-prata-2021-wj-veiculos-1252136214,VW VOYAGE 1.6 MANUAL FLEX COMPLETO PRATA 2021. WJ VEÍCULOS.,"VW VOYAGE Motor 1.6 Manual Flex Completo Prata 2020/2021 com apenas 64.472km rodados. Quitado e Revisado. Contato: (86)... ver número_William. WJ VEÍCULOS, localizada na Av. Barão de Gurguéia N. 2216 Zona Sul Bairro: Vermelha Teresina-Pi.",,R$ 0,"Carros, vans e utilitários",VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VOLKSWAGEN,7.0,2021,64472,1.6,2.0,0.0,0.0,2.0,1.0,5,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/nissan-versa-sl-1-6-automatico-cvt-flex-completo-branco-2018-wj-veiculos-1252133938,NISSAN VERSA SL 1.6 AUTOMÁTICO CVT FLEX COMPLETO BRANCO 2018. WJ VEÍCULOS.,"Nissan Versa SL Motor 1.6 Automático CVT Flex Completo Branco 2017/2018 com apenas 60.224km rodados. Contato: (86)... ver número_William. WJ VEÍCULOS, localizada na Av. Barão de Gurguéia N. 2216 Zona Sul Bairro: Vermelha Teresina-Pi.",,R$ 0,"Carros, vans e utilitários",NISSAN VERSA SL 1.6 16V FLEXSTART 4P AUT.,NISSAN,7.0,2018,60224,1.6,2.0,0.0,1.0,1.0,1.0,5,2.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/corsa-classic-gls-1-6-1998-1252011555,Corsa classic gls 1.6 1998,em dias 2023 nenhum debito Ar condicionario precisa de reparo Direcao hidraulica Motor todo ok Carro quitado  obs: nao conheço quem ta no nome mais da pra tira todo ano documento atualizado,,R$ 9.500,"Carros, vans e utilitários",CHEVROLET CORSA SEDAN GLS 1.6 16V MPFI 4P,CHEVROLET,7.0,1998,111,1.6,0.0,0.0,0.0,2.0,1.0,,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/gol-bola-1251787538,Gol Bola,Gol Bola 96 básico motor cht 2 em dias no ponto de transferir zap 869... ver número,,R$ 9.000,"Carros, vans e utilitários",VOLKSWAGEN GOL 1000 MI 4P,VOLKSWAGEN,4.0,1996,200000,1.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/saveiro-trend-bem-concervada-2010-1-6-completa-1240683658,Saveiro trend bem concervada 2010 1.6 completa,Saveiro trend 2010 1.6 com ar condicionado direção hidráulica vidros elétricos travas alarme sensor de ré sensor de ré dois pneus novos gasolina e álcool todos os assessórios estão fucionando,R$ 35.000,R$ 34,"Carros, vans e utilitários",VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VOLKSWAGEN,6.0,2010,198,1.6,2.0,0.0,0.0,3.0,0.0,3,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/polo-classic-1997-1251436308,Polo classic 1997,Mais detalhes no chat ou whatsApp 86 ... ver número,R$ 7.000,R$ 6.000,"Carros, vans e utilitários",VOLKSWAGEN POLO CLASSIC/ SPECIAL 1.8 MI,VOLKSWAGEN,7.0,1997,100000,1.8,0.0,0.0,0.0,1.0,1.0,3,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-griffe-at-prata-2017-wj-veiculos-1251389630,PEUGEOT 208 GRIFFE AT PRATA 2017. WJ VEÍCULOS.,"Peugeot 208 AT GRIFFE FLEX COMPLETO COM TETO PANORÂMICO PRATA 2017/2017 . Contato: (86)... ver número_William. WJ VEÍCULOS, localizada na Av. Barão de Gurguéia N. 2216 Zona Sul Bairro: Vermelha Teresina-Pi.",,R$ 0,"Carros, vans e utilitários",PEUGEOT 208 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,4.0,2017,25000,1.6,2.0,0.0,1.0,2.0,1.0,5,2.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-cd-freedom-1-3-manual-flex-completa-vermelha-2023-wj-veiculos-1251336148,FIAT STRADA CD FREEDOM 1.3 MANUAL FLEX COMPLETA VERMELHA 2023. WJ VEÍCULOS.,"Fiat STRADA FREEDOM CD 1.3 Manual Flex Completa Vermelha 2022/2023 com apenas 9.000km rodados. Quitada e Emplacada 2023. Contato: (86)... ver número_William. WJ VEÍCULOS, localizada na Av. Barão de Gurguéia N. 2216 Zona Sul Bairro: Vermelha Teresina-Pi.",,R$ 0,"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.3 FLEX 8V CD,FIAT,6.0,2023,9000,1.3,2.0,0.0,0.0,3.0,1.0,5,2.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-esse-carro-estra-1999-emplacado-so-no-ponto-de-transferir-1253687936,Vendo esse carro estra 1999 emplacado só no ponto de transferir,Aceito troca,,R$ 1,"Carros, vans e utilitários",CHRYSLER 300 C 3.5 V6 249CV,CHRYSLER,7.0,1999,100000,3.0 - 3.9,0.0,1.0,1.0,7.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-corsa-classic-1251275359,Vendo Corsa Classic,Vendo Corsa Classic pra mas informações chat,,R$ 6.800,"Carros, vans e utilitários",CHEVROLET CORSA SED CLASS.SUPER 1.0/1.0 FLEXPOWER,CHEVROLET,7.0,2006,88888888,1.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/vendo-corcel-2-84-conservado-1251252277,Vendo Corcel 2 84 conservado,Vendo Corcel 84 bem conservado mais informações 869... ver número 869... ver número,,R$ 10.000,"Carros, vans e utilitários",FORD CORCEL II L,FORD,7.0,1984,86995412847,1.6,0.0,0.0,0.0,5.0,0.0,2,1.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/rodao-com-pneu-aro-17-1251242105,Rodao com pneu aro 17,Pouco tempo de uso,,R$ 4.500,"Carros, vans e utilitários",VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VOLKSWAGEN,,2022,3000,,0.0,0.0,,,,,,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-1-3x-manual-flex-completo-vermelho-2016-wj-veiculos-1251168787,TOYOTA ETIOS 1.3X MANUAL FLEX COMPLETO VERMELHO 2016. WJ VEÍCULOS.,"Toyota ETIOS Motor 1.3X Manual Flex Completo Vermelho 2015/2016. Quitada e Revisada. Contato: (86)... ver número_William. WJ VEÍCULOS, localizada na Av. Barão de Gurguéia N. 2216 Zona Sul Bairro: Vermelha Teresina-Pi.",,R$ 0,"Carros, vans e utilitários",TOYOTA ETIOS X 1.3 FLEX 16V 5P MEC.,TOYOTA,4.0,2016,110000,1.3,2.0,0.0,0.0,3.0,1.0,5,2.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-fire-ano-2010-financiamento-com-entrada-minima-de-r-2-000-00-1251091808,"Uno Mille Fire Ano 2010 (Financiamento com entrada mínima de R$ 2.000,00)",Consultor de vendas : Kawan WHATSAPP: (62)... ver número  ?Tem dificuldades em conseguir aprovação? Nós te ajudamos! WHATSAPP: Parcelamento a parti de 12x  (IMAGENS ILUSTRATIVAS),,R$ 2.000,"Carros, vans e utilitários",FIAT UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P,FIAT,4.0,2010,90000,1.4,2.0,0.0,0.0,3.0,1.0,5,0.0,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/cordao18k-1251055811,Cordão18k,Novo 70cm Em até 8x sem juros   Av tem desconto !!,,R$ 3.500,"Carros, vans e utilitários",CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,CHEVROLET,,2022,100001,,,0.0,,1.0,,,,0,0,0,0,0,0,0,0,0,pi
https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/gol-g2-95-ap-1-6-cli-1250698109,Gol G2 95 AP 1.6 CLI,"Gol G2 1995 CL  Em dias! Dut e recibo Motor AP 1.6 monoponto Rodas 14 do santana 2000 Bancos do UP Volante esportivo da saveiro surf Farois de milha Todo no fume 50% e dianteiro de 30% Ponteira HKS corpo de 4,5 polegadas e saida de 3,5 polegadas Porta malas com acionamento eletrico",,R$ 10.000,"Carros, vans e utilitários",VOLKSWAGEN GOL CL 1.6 MI 2P E 4P (ÁLCOOL),VOLKSWAGEN,4.0,1995,197000,1.6,0.0,0.0,0.0,1.0,0.0,4,1.0,0,0,0,0,0,0,0,0,0,pi
